Rk,Team,Date,Season,Pts,PtsO,Rate,TO,Y/P,DY/P,ToP,Rate,Day,G#,Week,Away,Opp,Result,Pts,PtsO,PtDif,PC,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Opp_Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Cmp,Att,Cmp%,Yds,TD,Sk,Yds,Int,Rate,Rush,Pass,Tot,TO
541,TEN,2023-12-03,2023,28,31,80.9,0,4.70,5.22,38:26,99.3,Sun,12,13,,IND,L 28-31 (OT),28,31,-3,59,16,33,17,48.5,204,1,0,3.0,0.0,80.9,6,20,15.38,6.2,5.23,6.79,5.74,12.8,381,81,4.70,68,5.22,2,38:26,3:34,26,42,61.9,300,2,3,12,0,99.3,122,-96,26,0
542,PHI,2023-12-03,2023,19,42,84.9,0,4.83,8.00,31:39,148.1,Sun,12,13,,SFO,L 19-42,19,42,-23,61,28,48,20,58.3,287,1,0,2.1,0.0,84.9,3,27,5.88,6.0,5.63,6.40,6.02,10.3,333,69,4.83,57,8.00,0,31:39,3:08,19,27,70.4,310,4,2,4,0,148.1,-100,-23,-123,0
543,PIT,2023-12-03,2023,10,24,98.8,-1,5.47,4.48,30:43,87.6,Sun,12,13,,ARI,L 10-24,10,24,-14,34,18,27,9,66.7,187,1,0,3.7,0.0,98.8,0,0,0.00,6.9,6.93,7.67,7.67,10.4,317,58,5.47,63,4.48,1,30:43,4:18,13,23,56.5,132,1,2,13,0,87.6,-20,55,35,-1
544,LAR,2023-12-03,2023,36,19,110.1,1,6.44,4.74,25:57,74.1,Sun,12,13,,CLE,W 36-19,36,19,17,55,22,37,15,59.5,279,3,0,8.1,0.0,110.1,0,0,0.00,7.5,7.54,9.16,9.16,12.7,399,62,6.44,69,4.74,0,25:57,3:20,23,44,52.3,240,2,2,14,1,74.1,33,39,72,1
545,LAC,2023-12-03,2023,6,0,75.5,1,3.95,4.15,28:50,63.6,Sun,12,13,@,NWE,W 6-0,6,0,6,6,22,37,15,59.5,212,0,0,0.0,0.0,75.5,0,0,0.00,5.7,5.73,5.73,5.73,9.6,241,61,3.95,62,4.15,0,28:50,2:47,13,25,52.0,109,0,5,32,0,63.6,-119,103,-16,1
546,SFO,2023-12-03,2023,42,19,148.8,0,8.00,4.83,28:21,82.6,Sun,12,13,@,PHI,W 42-19,42,19,23,61,19,27,8,70.4,310,4,0,14.8,0.0,148.8,2,4,6.90,11.5,10.69,14.44,13.45,16.3,456,57,8.00,69,4.83,0,28:21,3:08,28,48,58.3,287,1,3,27,0,82.6,100,23,123,0
547,TAM,2023-12-03,2023,21,18,68.5,0,5.55,4.09,26:18,49.0,Sun,12,13,,CAR,W 21-18,21,18,3,39,14,29,15,48.3,194,1,1,3.4,3.4,68.5,1,8,3.33,6.7,6.47,5.83,5.63,13.9,322,58,5.55,69,4.09,1,26:18,3:08,15,31,48.4,149,0,4,29,1,49.0,-5,45,40,0
548,WAS,2023-12-03,2023,15,45,50.5,-1,4.54,6.88,27:44,139.2,Sun,13,13,,MIA,L 15-45,15,45,-30,60,12,23,11,52.2,107,0,1,0.0,4.3,50.5,3,20,11.54,4.7,4.12,2.70,2.38,8.9,245,54,4.54,59,6.88,1,27:44,2:50,19,25,76.0,283,2,0,0,0,139.2,15,-176,-161,-1
549,DAL,2023-11-30,2023,41,35,115.8,1,5.20,6.34,36:27,97.0,Thu,12,13,,SEA,W 41-35,41,35,6,76,29,41,12,70.7,275,3,0,7.3,0.0,115.8,4,24,8.89,6.7,6.11,8.17,7.44,9.5,411,79,5.20,64,6.34,0,36:27,3:25,23,41,56.1,334,3,1,0,1,97.0,64,-59,5,1
550,SEA,2023-11-30,2023,35,41,97.0,-1,6.34,5.20,23:33,113.4,Thu,12,13,@,DAL,L 35-41,35,41,-6,76,23,41,18,56.1,334,3,1,7.3,2.4,97.0,1,0,2.38,8.1,7.95,8.51,8.31,14.5,406,64,6.34,79,5.20,1,23:33,3:25,29,41,70.7,275,3,4,24,0,113.4,-64,59,-5,-1
551,CHI,2023-11-27,2023,12,10,87.3,2,4.66,4.75,35:50,52.2,Mon,12,12,@,MIN,W 12-10,12,10,2,22,27,37,10,73.0,199,0,0,0.0,0.0,87.3,3,18,7.50,5.4,4.98,5.38,4.98,7.4,317,68,4.66,51,4.75,2,35:50,2:51,22,32,68.8,169,1,2,16,4,52.2,45,30,75,2
552,MIN,2023-11-27,2023,10,12,54.3,-2,4.75,4.66,24:10,85.3,Mon,12,12,,CHI,L 10-12,10,12,-2,22,22,32,10,68.8,169,1,4,3.1,12.5,54.3,2,16,5.88,5.3,4.97,0.28,0.26,7.7,242,51,4.75,68,4.66,4,24:10,2:51,27,37,73.0,199,0,3,18,0,85.3,-45,-30,-75,-2
553,ATL,2023-11-26,2023,24,15,63.3,0,6.39,6.63,28:26,76.2,Sun,11,12,,NOR,W 24-15,24,15,9,39,13,21,8,61.9,168,1,2,4.8,9.5,63.3,0,0,0.00,8.0,8.00,4.67,4.67,12.9,396,62,6.39,67,6.63,2,28:26,2:53,24,38,63.2,296,0,1,8,1,76.2,80,-128,-48,0
554,BUF,2023-11-26,2023,34,37,82.1,1,5.49,5.82,40:30,95.2,Sun,12,12,@,PHI,L 34-37 (OT),34,37,-3,71,29,51,22,56.9,332,2,1,3.9,2.0,82.1,1,7,1.92,6.5,6.38,6.41,6.29,11.4,505,92,5.49,65,5.82,1,40:30,3:40,18,31,58.1,193,3,2,7,1,95.2,-12,139,127,1
555,CAR,2023-11-26,2023,10,17,76.5,-1,3.85,4.98,33:49,83.0,Sun,11,12,@,TEN,L 10-17,10,17,-7,27,18,31,13,58.1,162,0,0,0.0,0.0,76.5,4,32,11.43,5.2,4.63,5.23,4.63,9.0,258,67,3.85,53,4.98,1,33:49,3:01,18,28,64.3,184,0,1,1,0,83.0,16,-22,-6,-1
556,CIN,2023-11-26,2023,10,16,96.2,0,5.41,6.19,22:43,96.5,Sun,11,12,,PIT,L 10-16,10,16,-6,26,19,26,7,73.1,197,1,1,3.8,3.8,96.2,4,30,13.33,7.6,6.57,6.62,5.73,10.4,222,41,5.41,68,6.19,1,22:43,2:48,24,33,72.7,268,0,2,10,0,96.5,-128,-71,-199,0
557,CLE,2023-11-26,2023,12,29,68.6,-2,3.84,4.74,27:12,90.2,Sun,11,12,@,DEN,L 12-29,12,29,-17,41,20,42,22,47.6,162,1,0,2.4,0.0,68.6,4,28,8.70,3.9,3.52,4.33,3.96,8.1,269,70,3.84,62,4.74,3,27:12,3:12,13,22,59.1,125,1,1,9,0,90.2,-62,37,-25,-2
558,IND,2023-11-26,2023,27,20,66.2,1,5.63,5.32,31:21,87.2,Sun,11,12,,TAM,W 27-20,27,20,7,47,24,41,17,58.5,239,0,1,0.0,2.4,66.2,2,12,4.65,5.8,5.56,4.73,4.51,10.0,394,70,5.63,56,5.32,1,31:21,2:57,20,31,64.5,173,2,6,26,1,87.2,30,66,96,1
559,ARI,2023-11-26,2023,14,37,83.2,1,4.56,6.92,25:08,121.1,Sun,12,12,,LAR,L 14-37,14,37,-23,51,27,45,18,60.0,219,1,0,2.2,0.0,83.2,4,37,8.16,4.9,4.47,5.31,4.88,8.1,292,64,4.56,66,6.92,0,25:08,3:00,25,33,75.8,229,4,0,0,1,121.1,-155,-10,-165,1
560,DEN,2023-11-26,2023,29,12,91.9,2,4.74,3.84,32:48,65.8,Sun,11,12,,CLE,W 29-12,29,12,17,41,13,22,9,59.1,125,1,0,4.5,0.0,91.9,1,9,4.35,5.7,5.43,6.59,6.30,9.6,294,62,4.74,70,3.84,1,32:48,3:12,20,42,47.6,162,1,4,28,0,65.8,62,-37,25,2
561,HOU,2023-11-26,2023,21,24,116.0,1,6.07,6.54,26:06,90.2,Sun,11,12,,JAX,L 21-24,21,24,-3,45,26,36,10,72.2,261,2,0,5.6,0.0,116.0,4,43,10.00,7.3,6.53,8.36,7.53,10.0,352,58,6.07,68,6.54,0,26:06,3:08,23,38,60.5,364,1,0,0,1,90.2,10,-103,-93,1
562,JAX,2023-11-26,2023,24,21,90.2,-1,6.54,6.07,33:54,111.0,Sun,11,12,@,HOU,W 24-21,24,21,3,45,23,38,15,60.5,364,1,1,2.6,2.6,90.2,0,0,0.00,9.6,9.58,8.92,8.92,15.8,445,68,6.54,58,6.07,1,33:54,3:08,26,36,72.2,261,2,4,43,0,111.0,-10,103,93,-1
563,KAN,2023-11-26,2023,31,17,122.8,0,6.21,6.17,30:45,97.1,Sun,11,12,@,LVR,W 31-17,31,17,14,48,27,34,7,79.4,291,2,0,5.9,0.0,122.8,1,7,2.86,8.6,8.31,9.74,9.46,10.8,360,58,6.21,58,6.17,0,30:45,2:48,23,34,67.6,235,1,1,13,0,97.1,-54,56,2,0
564,NOR,2023-11-26,2023,15,24,77.1,0,6.63,6.39,31:34,63.3,Sun,11,12,@,ATL,L 15-24,15,24,-9,39,24,38,14,63.2,296,0,1,0.0,2.6,77.1,1,8,2.56,7.8,7.59,6.61,6.44,12.3,444,67,6.63,62,6.39,2,31:34,2:53,13,21,61.9,168,1,0,0,2,63.3,-80,128,48,0
565,NWE,2023-11-26,2023,7,10,33.4,-2,4.16,4.40,34:06,99.1,Sun,11,12,@,NYG,L 7-10,7,10,-3,17,21,35,14,60.0,136,0,3,0.0,8.6,33.4,2,7,5.41,3.9,3.68,0.03,0.03,6.5,283,68,4.16,50,4.40,3,34:06,2:53,17,25,68.0,162,1,6,29,0,99.1,89,-26,63,-2
566,NYG,2023-11-26,2023,10,7,103.9,2,4.40,4.16,25:54,32.6,Sun,12,12,,NWE,W 10-7,10,7,3,17,17,25,8,68.0,162,1,0,4.0,0.0,103.9,6,29,19.35,6.5,5.23,7.28,5.87,9.5,220,50,4.40,68,4.16,1,25:54,2:53,21,35,60.0,136,0,2,7,3,32.6,-89,26,-63,2
567,TEN,2023-11-26,2023,17,10,83.2,1,4.98,3.85,26:11,72.2,Sun,11,12,,CAR,W 17-10,17,10,7,27,18,28,10,64.3,184,0,0,0.0,0.0,83.2,1,1,3.45,6.6,6.34,6.57,6.34,10.2,264,53,4.98,67,3.85,0,26:11,3:01,18,31,58.1,162,0,4,32,0,72.2,-16,22,6,1
568,PHI,2023-11-26,2023,37,34,96.2,-1,5.82,5.49,26:53,81.5,Sun,11,12,,BUF,W 37-34 (OT),37,34,3,71,18,31,13,58.1,193,3,1,9.7,3.2,96.2,2,7,6.06,6.2,5.85,6.71,6.30,10.7,378,65,5.82,92,5.49,2,26:53,3:40,29,51,56.9,332,2,1,7,1,81.5,12,-139,-127,-1
569,PIT,2023-11-26,2023,16,10,97.8,0,6.19,5.41,37:17,91.3,Sun,11,12,@,CIN,W 16-10,16,10,6,26,24,33,9,72.7,268,0,0,0.0,0.0,97.8,2,10,5.71,8.1,7.66,8.12,7.66,11.2,421,68,6.19,41,5.41,1,37:17,2:48,19,26,73.1,197,1,4,30,1,91.3,128,71,199,0
570,LVR,2023-11-26,2023,17,31,98.7,0,6.17,6.21,29:15,121.9,Sun,12,12,,KAN,L 17-31,17,31,-14,48,23,34,11,67.6,235,1,0,2.9,0.0,98.7,1,13,2.86,6.9,6.71,7.50,7.29,10.2,358,58,6.17,58,6.21,0,29:15,2:48,27,34,79.4,291,2,1,7,0,121.9,54,-56,-2,0
571,LAR,2023-11-26,2023,37,14,121.1,-1,6.92,4.56,34:52,79.8,Sun,11,12,@,ARI,W 37-14,37,14,23,51,25,33,8,75.8,229,4,1,12.1,3.0,121.1,0,0,0.00,6.9,6.94,8.00,8.00,9.2,457,66,6.92,64,4.56,1,34:52,3:00,27,45,60.0,219,1,4,37,0,79.8,155,10,165,-1
572,BAL,2023-11-26,2023,20,10,82.4,4,5.23,4.23,33:23,73.4,Sun,12,12,@,LAC,W 20-10,20,10,10,30,18,32,14,56.3,164,1,0,3.1,0.0,82.4,2,13,5.88,5.1,4.82,5.75,5.41,9.1,361,69,5.23,66,4.23,0,33:23,3:04,29,44,65.9,193,1,3,24,1,73.4,111,-29,82,4
573,LAC,2023-11-26,2023,10,20,75.7,-4,4.23,5.23,26:37,80.7,Sun,11,12,,BAL,L 10-20,10,20,-10,30,29,44,15,65.9,193,1,1,2.3,2.3,75.7,3,24,6.38,4.4,4.11,3.82,3.57,6.7,279,66,4.23,69,5.23,4,26:37,3:04,18,32,56.3,164,1,2,13,0,80.7,-111,29,-82,-4
574,TAM,2023-11-26,2023,20,27,90.7,-1,5.32,5.63,28:39,65.0,Sun,11,12,@,IND,L 20-27,20,27,-7,47,20,31,11,64.5,173,2,1,6.5,3.2,90.7,6,26,16.22,5.6,4.68,5.42,4.54,8.7,298,56,5.32,70,5.63,2,28:39,2:57,24,41,58.5,239,0,2,12,1,65.0,-30,-66,-96,-1
575,MIA,2023-11-24,2023,34,13,77.5,-1,5.72,2.89,35:41,62.4,Fri,11,12,@,NYJ,W 34-13,34,13,21,47,21,30,9,70.0,228,1,2,3.3,6.7,77.5,2,15,6.25,7.6,7.13,5.27,4.94,10.9,395,69,5.72,55,2.89,3,35:41,3:00,27,38,71.1,130,1,7,49,2,62.4,138,98,236,-1
576,NYJ,2023-11-24,2023,13,34,67.8,1,2.89,5.72,24:19,75.4,Fri,11,12,,MIA,L 13-34,13,34,-21,47,27,38,11,71.1,130,1,2,2.6,5.3,67.8,7,49,15.56,3.4,2.89,1.58,1.33,4.8,159,55,2.89,69,5.72,2,24:19,3:00,21,30,70.0,228,1,2,15,2,75.4,-138,-98,-236,1
577,DAL,2023-11-23,2023,45,10,142.1,1,8.62,5.01,23:06,71.0,Thu,11,12,,WAS,W 45-10,45,10,35,55,22,32,10,68.8,331,4,0,12.5,0.0,142.1,0,0,0.00,10.3,10.34,12.84,12.84,15.0,431,50,8.62,75,5.01,0,23:06,3:07,28,44,63.6,268,0,4,32,1,71.0,-8,63,55,1
578,DET,2023-11-23,2023,22,29,103.6,-3,5.95,6.98,31:56,125.5,Thu,11,12,,GNB,L 22-29,22,29,-7,51,29,44,15,65.9,324,2,0,4.5,0.0,103.6,3,8,6.38,7.4,6.89,8.27,7.74,11.2,464,78,5.95,54,6.98,3,31:56,3:07,22,32,68.8,268,3,0,0,0,125.5,31,56,87,-3
579,GNB,2023-11-23,2023,29,22,125.5,3,6.98,5.95,28:04,102.8,Thu,11,12,@,DET,W 29-22,29,22,7,51,22,32,10,68.8,268,3,0,9.4,0.0,125.5,0,0,0.00,8.4,8.38,10.25,10.25,12.2,377,54,6.98,78,5.95,0,28:04,3:07,29,44,65.9,324,2,3,8,0,102.8,-31,-56,-87,3
580,SEA,2023-11-23,2023,13,31,70.0,-1,4.07,5.80,24:30,83.8,Thu,11,12,,SFO,L 13-31,13,31,-18,44,18,27,9,66.7,132,0,1,0.0,3.7,70.0,6,48,18.18,4.9,4.00,3.22,2.64,7.3,220,54,4.07,65,5.80,2,24:30,2:58,21,31,67.7,208,1,1,1,1,83.8,-81,-76,-157,-1
581,SFO,2023-11-23,2023,31,13,83.9,1,5.80,4.07,35:30,62.6,Thu,11,12,@,SEA,W 31-13,31,13,18,44,21,31,10,67.7,208,1,1,3.2,3.2,83.9,1,1,3.13,6.7,6.50,5.90,5.72,9.9,377,65,5.80,54,4.07,1,35:30,2:58,18,27,66.7,132,0,6,48,1,62.6,81,76,157,1
582,WAS,2023-11-23,2023,10,45,74.1,-1,5.01,8.62,36:54,142.1,Thu,12,12,@,DAL,L 10-45,10,45,-35,55,28,44,16,63.6,268,0,1,0.0,2.3,74.1,4,32,8.33,6.1,5.58,5.07,4.65,9.6,376,75,5.01,50,8.62,1,36:54,3:07,22,32,68.8,331,4,0,0,0,142.1,8,-63,-55,-1
583,KAN,2023-11-20,2023,17,21,71.6,-1,4.54,4.41,32:01,59.7,Mon,10,11,,PHI,L 17-21,17,21,-4,38,24,43,19,55.8,168,2,1,4.7,2.3,71.6,1,9,2.27,3.9,3.82,3.79,3.70,7.0,336,74,4.54,54,4.41,2,32:01,3:04,14,22,63.6,124,0,5,26,1,59.7,54,44,98,-1
584,PHI,2023-11-20,2023,21,17,64.6,1,4.41,4.54,27:59,70.7,Mon,10,11,@,KAN,W 21-17,21,17,4,38,14,22,8,63.6,124,0,1,0.0,4.5,64.6,5,26,18.52,5.6,4.59,3.59,2.93,8.9,238,54,4.41,74,4.54,1,27:59,3:04,24,43,55.8,168,2,1,9,1,70.7,-54,-44,-98,1
585,BUF,2023-11-19,2023,32,6,108.2,3,5.54,2.87,36:51,39.9,Sun,11,11,,NYJ,W 32-6,32,6,26,38,20,32,12,62.5,263,3,1,9.4,3.1,108.2,1,12,3.03,8.2,7.97,8.69,8.42,13.2,393,71,5.54,54,2.87,1,36:51,3:23,15,30,50.0,92,1,6,40,2,39.9,67,171,238,3
586,CAR,2023-11-19,2023,10,33,62.9,-2,3.17,4.57,28:39,94.0,Sun,10,11,,DAL,L 10-33,10,33,-23,43,16,29,13,55.2,77,1,1,3.4,3.4,62.9,7,46,19.44,2.7,2.14,1.79,1.44,4.8,187,59,3.17,68,4.57,2,28:39,3:02,27,41,65.9,204,2,0,0,0,94.0,3,-127,-124,-2
587,CHI,2023-11-19,2023,26,31,105.2,3,4.70,5.73,40:24,66.7,Sun,11,11,@,DET,L 26-31,26,31,-5,57,16,23,7,69.6,151,1,0,4.3,0.0,105.2,2,18,8.00,6.6,6.04,7.43,6.84,9.4,334,71,4.70,59,5.73,1,40:24,3:03,23,35,65.7,223,2,2,13,3,66.7,68,-72,-4,3
588,CLE,2023-11-19,2023,13,10,54.9,-1,3.55,4.37,31:27,59.2,Sun,10,11,,PIT,W 13-10,13,10,3,23,24,43,19,55.8,163,0,1,0.0,2.3,54.9,1,2,2.27,3.8,3.70,2.74,2.68,6.8,259,73,3.55,57,4.37,1,31:27,3:06,15,28,53.6,77,0,3,29,0,59.2,-76,86,10,-1
589,ARI,2023-11-19,2023,16,21,84.6,1,5.50,6.25,28:45,81.9,Sun,11,11,@,HOU,L 16-21,16,21,-5,37,20,30,10,66.7,196,1,1,3.3,3.3,84.6,3,18,9.09,6.5,5.94,5.70,5.18,9.8,319,58,5.50,67,6.25,2,28:45,2:51,28,38,73.7,308,2,4,30,3,81.9,12,-112,-100,1
590,DAL,2023-11-19,2023,33,10,94.0,2,4.57,3.17,31:21,57.7,Sun,10,11,@,CAR,W 33-10,33,10,23,43,27,41,14,65.9,204,2,0,4.9,0.0,94.0,0,0,0.00,5.0,4.98,5.95,5.95,7.6,311,68,4.57,59,3.17,0,31:21,3:02,16,29,55.2,77,1,7,46,1,57.7,-3,127,124,2
591,DEN,2023-11-19,2023,21,20,106.7,3,5.67,5.50,25:02,78.9,Sun,10,11,,MIN,W 21-20,21,20,1,41,27,35,8,77.1,249,1,0,2.9,0.0,106.7,2,10,5.41,7.1,6.73,7.69,7.27,9.2,295,52,5.67,70,5.50,0,25:02,3:02,20,32,62.5,210,1,2,11,1,78.9,-129,39,-90,3
592,DET,2023-11-19,2023,31,26,68.3,-3,5.73,4.70,19:36,101.9,Sun,10,11,,CHI,W 31-26,31,26,5,57,23,35,12,65.7,223,2,3,5.7,8.6,68.3,2,13,5.41,6.4,6.03,3.66,3.46,9.7,338,59,5.73,71,4.70,4,19:36,3:03,16,23,69.6,151,1,2,18,0,101.9,-68,72,4,-3
593,GNB,2023-11-19,2023,23,20,108.5,1,5.59,6.35,31:58,97.5,Sun,10,11,,LAC,W 23-20,23,20,3,43,27,40,13,67.5,295,2,0,5.0,0.0,108.5,3,27,6.98,7.4,6.86,8.38,7.79,10.9,397,71,5.59,62,6.35,0,31:58,3:08,21,36,58.3,244,2,2,16,0,97.5,-48,51,3,1
594,HOU,2023-11-19,2023,21,16,85.2,-1,6.25,5.50,31:15,82.1,Sun,10,11,,ARI,W 21-16,21,16,5,37,28,38,10,73.7,308,2,3,5.3,7.9,85.2,4,30,9.52,8.1,7.33,5.61,5.07,11.0,419,67,6.25,58,5.50,3,31:15,2:51,20,30,66.7,196,1,3,18,1,82.1,-12,112,100,-1
595,JAX,2023-11-19,2023,34,14,119.5,2,5.64,6.18,36:26,140.1,Sun,10,11,,TEN,W 34-14,34,14,20,48,24,32,8,75.0,261,2,0,6.3,0.0,119.5,1,1,3.03,8.2,7.91,9.41,9.12,10.9,389,69,5.64,38,6.18,0,36:26,2:47,13,17,76.5,143,2,2,15,0,140.1,36,118,154,2
596,MIA,2023-11-19,2023,20,13,103.0,0,6.21,5.02,32:15,54.9,Sun,10,11,,LVR,W 20-13,20,13,7,33,28,39,11,71.8,323,2,1,5.1,2.6,103.0,1,2,2.50,8.3,8.08,8.15,7.95,11.5,422,68,6.21,59,5.02,3,32:15,3:08,24,41,58.5,260,1,2,11,3,54.9,63,63,126,0
597,MIN,2023-11-19,2023,20,21,80.3,-3,5.50,5.67,34:58,105.5,Sun,11,11,@,DEN,L 20-21,20,21,-1,41,20,32,12,62.5,210,1,1,3.1,3.1,80.3,2,11,5.88,6.6,6.18,5.78,5.44,10.5,385,70,5.50,52,5.67,3,34:58,3:02,27,35,77.1,249,1,2,10,0,105.5,129,-39,90,-3
598,NYG,2023-11-19,2023,31,19,137.7,6,5.41,5.25,25:09,60.4,Sun,11,11,@,WAS,W 31-19,31,19,12,50,18,26,8,69.2,201,3,0,11.5,0.0,137.7,9,45,25.71,7.7,5.74,10.04,7.46,11.2,292,54,5.41,77,5.25,0,25:09,3:08,31,45,68.9,230,1,4,26,3,60.4,-83,-29,-112,6
599,NYJ,2023-11-19,2023,6,32,45.4,-3,2.87,5.54,23:09,106.6,Sun,10,11,@,BUF,L 6-32,6,32,-26,38,15,30,15,50.0,92,1,2,3.3,6.7,45.4,6,40,16.67,3.1,2.56,0.73,0.61,6.1,155,54,2.87,71,5.54,4,23:09,3:23,20,32,62.5,263,3,1,12,1,106.6,-67,-171,-238,-3
600,TEN,2023-11-19,2023,14,34,143.7,-2,6.18,5.64,23:34,119.4,Sun,10,11,@,JAX,L 14-34,14,34,-20,48,13,17,4,76.5,143,2,0,11.8,0.0,143.7,2,15,10.53,8.4,7.53,10.76,9.63,11.0,235,38,6.18,69,5.64,2,23:34,2:47,24,32,75.0,261,2,1,1,0,119.4,-36,-118,-154,-2
601,PIT,2023-11-19,2023,10,13,62.5,1,4.37,3.55,28:33,54.7,Sun,10,11,@,CLE,L 10-13,10,13,-3,23,15,28,13,53.6,77,0,0,0.0,0.0,62.5,3,29,9.68,2.8,2.48,2.75,2.48,5.1,249,57,4.37,73,3.55,0,28:33,3:06,24,43,55.8,163,0,1,2,1,54.7,76,-86,-10,1
602,LVR,2023-11-19,2023,13,20,56.0,0,5.02,6.21,27:45,102.8,Sun,11,11,@,MIA,L 13-20,13,20,-7,33,24,41,17,58.5,260,1,3,2.4,7.3,56.0,2,11,4.65,6.3,6.05,3.54,3.37,10.8,296,59,5.02,68,6.21,3,27:45,3:08,28,39,71.8,323,2,1,2,1,102.8,-63,-63,-126,0
603,LAR,2023-11-19,2023,17,16,70.6,0,4.53,4.62,27:54,73.2,Sun,10,11,,SEA,W 17-16,17,16,1,33,17,31,14,54.8,185,1,1,3.2,3.2,70.6,1,5,3.13,6.0,5.78,5.16,5.00,10.9,267,59,4.53,63,4.62,1,27:54,3:07,24,40,60.0,223,1,2,13,1,73.2,14,-38,-24,0
604,LAC,2023-11-19,2023,20,23,99.3,-1,6.35,5.59,28:02,105.7,Sun,10,11,@,GNB,L 20-23,20,23,-3,43,21,36,15,58.3,244,2,0,5.6,0.0,99.3,2,16,5.26,6.8,6.42,7.89,7.47,11.6,394,62,6.35,71,5.59,1,28:02,3:08,27,40,67.5,295,2,3,27,0,105.7,48,-51,-3,-1
605,SEA,2023-11-19,2023,16,17,74.6,0,4.62,4.53,32:06,70.0,Sun,10,11,@,LAR,L 16-17,16,17,-1,33,24,40,16,60.0,223,1,1,2.5,2.5,74.6,2,13,4.76,5.6,5.31,4.95,4.71,9.3,291,63,4.62,59,4.53,1,32:06,3:07,17,31,54.8,185,1,1,5,1,70.0,-14,38,24,0
606,SFO,2023-11-19,2023,27,14,158.3,2,7.12,4.28,30:51,74.4,Sun,10,11,,TAM,W 27-14,27,14,13,41,21,25,4,84.0,305,3,0,12.0,0.0,158.3,4,28,13.79,12.2,10.52,14.60,12.59,14.5,420,59,7.12,67,4.28,0,30:51,2:56,29,45,64.4,221,1,4,25,1,74.4,49,84,133,2
607,TAM,2023-11-19,2023,14,27,76.7,-2,4.28,7.12,29:09,157.1,Sun,10,11,@,SFO,L 14-27,14,27,-13,41,29,45,16,64.4,221,1,1,2.2,2.2,76.7,4,25,8.16,4.9,4.51,4.36,4.00,7.6,287,67,4.28,59,7.12,2,29:09,2:56,21,25,84.0,305,3,4,28,0,157.1,-49,-84,-133,-2
608,WAS,2023-11-19,2023,19,31,62.8,-6,5.25,5.41,34:51,130.4,Sun,11,11,,NYG,L 19-31,19,31,-12,50,31,45,14,68.9,230,1,3,2.2,6.7,62.8,4,26,8.16,5.1,4.69,2.56,2.35,7.4,404,77,5.25,54,5.41,6,34:51,3:08,18,26,69.2,201,3,9,45,0,130.4,83,29,112,-6
609,CIN,2023-11-16,2023,20,34,97.4,0,4.61,6.75,29:23,118.7,Thu,10,11,@,BAL,L 20-34,20,34,-14,54,19,31,12,61.3,136,2,0,6.5,0.0,97.4,5,33,13.89,4.4,3.78,5.68,4.89,7.2,272,59,4.61,60,6.75,0,29:23,3:08,16,26,61.5,248,2,3,16,0,118.7,-21,-112,-133,0
610,BAL,2023-11-16,2023,34,20,121.3,0,6.75,4.61,30:37,92.9,Thu,11,11,,CIN,W 34-20,34,20,14,54,16,26,10,61.5,248,2,0,7.7,0.0,121.3,3,16,10.34,9.5,8.55,11.08,9.93,15.5,405,60,6.75,59,4.61,0,30:37,3:08,19,31,61.3,136,2,5,33,0,92.9,21,112,133,0
611,BUF,2023-11-13,2023,22,24,59.3,-3,7.10,4.23,22:39,115.2,Mon,10,10,,DEN,L 22-24,22,24,-2,46,15,26,11,57.7,177,1,2,3.8,7.7,59.3,0,0,0.00,6.8,6.81,4.12,4.12,11.8,369,52,7.10,71,4.23,4,22:39,3:10,24,29,82.8,178,2,4,15,0,115.2,70,-1,69,-3
612,DEN,2023-11-13,2023,24,22,117.4,3,4.23,7.10,37:21,59.3,Mon,9,10,@,BUF,W 24-22,24,22,2,46,24,29,5,82.8,178,2,0,6.9,0.0,117.4,4,15,12.12,6.1,5.39,7.52,6.61,7.4,300,71,4.23,52,7.10,1,37:21,3:10,15,26,57.7,177,1,0,0,2,59.3,-70,1,-69,3
613,ATL,2023-11-12,2023,23,25,84.2,1,3.91,5.87,31:42,68.5,Sun,10,10,@,ARI,L 23-25,23,25,-2,48,12,21,9,57.1,70,1,0,4.8,0.0,84.2,3,24,12.50,3.3,2.92,4.29,3.75,5.8,254,65,3.91,60,5.87,0,31:42,3:02,19,32,59.4,230,0,2,19,1,68.5,62,-160,-98,1
614,CIN,2023-11-12,2023,27,30,90.3,1,6.33,7.35,28:30,87.1,Sun,9,10,,HOU,L 27-30,27,30,-3,57,27,40,13,67.5,314,2,2,5.0,5.0,90.3,4,33,9.09,7.9,7.14,6.60,6.00,11.6,380,60,6.33,74,7.35,2,28:30,3:10,23,39,59.0,356,1,1,0,1,87.1,-122,-42,-164,1
615,CLE,2023-11-12,2023,33,31,72.7,0,4.97,6.12,34:15,63.7,Sun,9,10,@,BAL,W 33-31,33,31,2,64,20,35,15,57.1,195,1,1,2.9,2.9,72.7,4,18,10.26,5.6,5.00,4.86,4.36,9.8,373,75,4.97,50,6.12,2,34:15,3:22,13,23,56.5,200,1,3,23,2,63.7,72,-5,67,0
